image_path,text
dataset/images\chaquetas (209).png,Chompa tipo deportiva tela impermeable delantera y posterior color ***** con hombreras celeste y azul marino mangas color negro puños y cintura color negro bolsillos en los costados cierre en el centro cuello con capucha color azul oscuro logo en el pecho izquierdo
dataset/images\chaquetas (210).png,Chompa tipo deportivo tela licrada Delantera y posterior color blanco hombreras color azul marino mangas color blanco puños y cintura color blanco cierre dorado bolsillos en los costados cuello redondo con capucha color azul logo en el pecho izquierdo y derecho
dataset/images\chaquetas (211).png,Chompa tipo deportiva tela impermeable delantera y posterior color blanco hombreras color azul petróleo mangas puños y cintura color blanco cierre color blanco en el centro bolsillos en los costados cuello alto color azul marino sin capucha logos en el pecho izquierdo y derecho
dataset/images\chaquetas (212).png,Chompa tipo deportiva tela flis algodón delantera y posterior color gris hombreras color rojo mangas puños y cintura color gris bolsillos en los costados color negro cierre en el centro color negro cuello con capucha color rojo logo en el pecho izquierdo
dataset/images\chaquetas (213).png,Chompa deportiva tela impermeable acolchada delantera y posterior color azul petróleo mangas puños y cintura color petróleo bolsillos con cierre en los laterales cierre con forro color azul petróleo cuello y capucha color azul petróleo logos en el pecho izquierdo y derecho
dataset/images\chaquetas (214).png,Chompa tipo deportiva te la impermeable acolchada delantera y posterior color blanco mangas blancas con rayas colores negro puños y cintura color blanco bolsillos en los costados con cierre cierre en el centro color blanco cuello con capucha color blanco logo en el pecho izquierdo y derecho
dataset/images\chaquetas (215).png,Chompa tipo deportiva tela impermeable acolchada delantera y posterior color negro mangas puños y cintura color negro bolsillos en los costados cierre en el centro cuello con capucha color negro locos en el pecho izquierdo y derecho
dataset/images\chaquetas (216).png,Chompa tipo deportiva tela impermeable delantera y posterior color negro mangas puños y cintura color negro bolsillos con cierre en los costados cierre en el centro cuello con capucha color negro logos en el pecho izquierdo y derecho
dataset/images\chaquetas (217).png,Chompa tipo deportivo tela impermeable acolchada delantera y posterior color rojo mangas puños cintura de color rojo bolsillos con cierre en los costados cierre en el centro color rojo cuello con capucha color rojo logos en el pecho izquierdo y derecho
dataset/images\chaquetas (218).png,Chompa tipo formal tela impermeable delantera y posterior color negro con hombreras de color gris mangas de color gris y negro puños y cintura de color negro un bolsillo en el pecho izquierdo cierre en el centro forrado cuello con capucha de color gris
dataset/images\chaquetas (219).png,Chompa tipo deportivo tela impermeable delantera y posterior color rojo mangas puños cintura de color rojo bolsillos con cierre en los costados cierre en el centro color rojo cuello con capucha color rojo logos en el pecho izquierdo y derecho
dataset/images\chaquetas (220).png,Chompa tipo deportiva tela impermeable acolchada delantera y posterior color rojo mangas color rojo con 3 rayas blancas puño y cintura color rojo 2 bolsillos en los costados con cierre rojo cierre en el centro color rojo cuello alto con capucha color rojo logo en el pecho izquierdo y derecho
dataset/images\chaquetas (221).png,Chompa tipo deportiva tela impermeable acolchada delantera y posterior color blanco mangas color blanco puño y cintura color blanco 2 bolsillos en los costados con cierre blanco cierre en el centro color blanco cuello alto con capucha color blanco logo en el pecho izquierdo y derecho
dataset/images\chaquetas (222).png,Chompa tipo deportiva tela impermeable acolchada delantera y posterior color azul marino mangas color azul marino con una raya verde en las hombreraspuño y cintura color azul marino 2 bolsillos en los costados con cierre azul marino cierre en el centro color azul marino cuello alto con capucha color azul marino logo en el pecho izquierdo y derecho
dataset/images\chaquetas (223).png,Chompa tipo deportiva tela impermeable acolchada delantera y posterior color negro mangas color negro con una raya gris en las hombreras puño y cintura color negro 2 bolsillos en los costados con cierre negro cierre en el centro color negro cuello alto con capucha color negro logo en el pecho izquierdo y derecho
dataset/images\chaquetas (224).png,Hh chompa tipo deportiva tela impermeable acolchada delantera y posterior color negro rayas delgadas laterales color amarillo hola mangas color negro puños y cintura color negro bolsillos a los costados de color amarillo cierre de color amarillo en el centro cuello alto con capucha de color negro logo en el pecho izquierdo y derecho
dataset/images\chaquetas (225).png,Chompa tipo deportiva tela impermeable acolchada delantera y posterior color negro mangas color negro puño y cintura color negro 2 bolsillos en los costados con cierre negro cierre en el centro color negro cuello alto con capucha color negro logo en el pecho izquierdo y derecho
dataset/images\chaquetas (226).png,Chompa tipo deportivo tela bioto algodón hp delantera y posterior color verde mangas color verde con hombreras color verde oscuro puño y cintura color blanco bolsillos en los laterales color verde cuello militar con cierre verde sin capucha sin ningún logo
dataset/images\chaquetas (227).png,Chompa tipo deportiva tela impermeable acolchada delantera y posterior color blanco mangas color blanco puño y cintura color blanco 2 bolsillos en los costados con cierre blanco cierre en el centro color blanco cuello alto con capucha color blanco logo en el pecho izquierdo
dataset/images\chaquetas (228).png,Chompa tipo casual tela polar delantera y posterior color gris mangas color gris puño y cintura color gris bolsillos laterales de color naranja cuello alto cierre en el centro color negro bolsillo en el pecho izquierdo
dataset/images\chaquetas (229).png,Chompa tipo casual tela polar delantera y posterior color gris mangas color gris puño y cintura color gris bolsillos laterales de color naranja cuello alto cierre en el centro color negro bolsillo en el pecho izquierdo
dataset/images\chaquetas (230).png,Chompa tipo casual hola tela polar que la antera y posterior de color gris mangas de color gris con hombreras de color negro puños y cintura de color negro 2 bolsillos al costado con cierre negro un cierre en el centro de color negro cuello militar sin capucha logo en el pecho izquierdo y derecho
dataset/images\chaquetas (231).png,Chompa tipo casual tela flis algodón delantera y posterior de color azul marino hombreras de color naranja mangas de color naranja puño de color naranja cintura de color azul marino 2 bolsillos laterales azul marino un cierre en el centro de color azul marino hh cuello redondo con capucha de color naranja y cordones negro logo en el pecho izquierdo
dataset/images\chaquetas (232).png,Chompa tipo casual tela polar delantera y posterior de color gris claro mangas de color gris claro puños y cintura de color gris claro 2 cierres laterales 2 bolsillos laterales con cierre gris oscuro un cierre color gris oscuro en el centro cuello tipo militar color gris claro sin capucha y bolsillo en el pecho izquierdo
dataset/images\chaquetas (233).png,Chompa tipo casual tela polar delantera y posterior color gris hombreras color negro mangas color gris con negro puños y cintura color gris 2 bolsillos laterales color gris cierre en el centro color negro cuello alto color gris cierre en el pecho izquierdo
dataset/images\chaquetas (234).png,Chompa tipo deportivo tela flis algodón delantera y posterior color blanco mangas color blanco bolsillo en la manga izquierda puños y cintura color blanco sin bolsillos cuello militar con cierre gris logo en el pecho izquierdo
dataset/images\chaquetas (235).png,Chompa tipo casual tela polar delantera y posterior de color gris claro mangas de color gris claro puños y cintura de color gris claro 2 cierres laterales 2 bolsillos laterales con cierre gris oscuro un cierre color gris oscuro en el centro cuello tipo militar color gris claro sin capucha y bolsillo en el pecho izquierdo
dataset/images\chaquetas (236).png,Buzo tipo casual tela flis algodón delantera y posterior color gris mangas una color negro y otro color blanco puños uno negro y otro blanco cintura color gris bolsillo tipo canguro cuello redondo con capucha y cordones color gris logo grande en el centro del pecho
dataset/images\chaquetas (237).png,Chompa tipo casual tela flis algodón delantera y posterior color gris hombreras color rojo mangas color gris con hombreras rojas puños y cintura color rojo bolsillos a los costados con cierre negro cierre en el centro negro cuello redondo con capucha color rojo logo en el pecho izquierdo
